loss,learning_rate
0.006047410890460014,0.009999999776482582
0.00038857763865962625,0.009999999776482582
0.00041330361273139715,0.009999999776482582
0.00033401561086066067,0.009999999776482582
0.0002792639716062695,0.009999999776482582
0.00027538317954167724,0.009999999776482582
0.0003012676606886089,0.009999999776482582
0.00027447036700323224,0.009999999776482582
0.0002699390461202711,0.009999999776482582
0.0003100210160482675,0.009999999776482582
0.0002516638196539134,0.009999999776482582
0.00023875277838669717,0.009999999776482582
0.0002789180143736303,0.009999999776482582
0.0002729069674387574,0.009999999776482582
0.0002654310083016753,0.009999999776482582
0.00027023814618587494,0.009999999776482582
0.0002621332532726228,0.009999999776482582
0.0002598872233647853,0.009999999776482582
0.0002646154898684472,0.009999999776482582
0.00027687434339895844,0.009999999776482582
0.00024926234618760645,0.009999999776482582
0.00024033873341977596,0.009999999776482582
0.0002766797551885247,0.009999999776482582
0.00024013608344830573,0.009999999776482582
0.00023907898867037147,0.009999999776482582
0.00023657934798393399,0.009999999776482582
0.00024362863041460514,0.009999999776482582
0.00023903079272713512,0.009999999776482582
0.0002455312933307141,0.009999999776482582
0.00025022748741321266,0.009999999776482582
0.0002374099858570844,0.009999999776482582
0.00026416932814754546,0.009999999776482582
0.00022924179211258888,0.009999999776482582
0.0002419807860860601,0.009999999776482582
0.00022829821682535112,0.009999999776482582
0.00023101342958398163,0.009999999776482582
0.00022448234085459262,0.009999999776482582
0.00022485267254523933,0.009999999776482582
0.00023444076941814274,0.009999999776482582
0.000265016540652141,0.009999999776482582
0.0002286943927174434,0.009999999776482582
0.00023360435443464667,0.009999999776482582
0.00022492240532301366,0.009999999776482582
0.0002222083421656862,0.009999999776482582
0.00022868860105518252,0.009999999776482582
0.00022433277626987547,0.009999999776482582
0.0002210941311204806,0.009999999776482582
0.0002462031552568078,0.009999999776482582
0.00022004351194482297,0.009999999776482582
0.00022083468502387404,0.009999999776482582
0.00022899128089193255,0.009999999776482582
0.00023710995446890593,0.009999999776482582
0.00022011739201843739,0.009999999776482582
0.0002104540035361424,0.009999999776482582
0.00021027021284680814,0.009999999776482582
0.00021723727695643902,0.009999999776482582
0.0002175171102862805,0.009999999776482582
0.00021724643011111766,0.009999999776482582
0.0002203674375778064,0.009999999776482582
0.00021139504679013044,0.009999999776482582
0.00022202442050911486,0.009999999776482582
0.0002199965383624658,0.009999999776482582
0.00022576370975002646,0.009999999776482582
0.0002175681438529864,0.009999999776482582
0.00020854841568507254,0.009999999776482582
0.00022618318325839937,0.009999999776482582
0.00021013048535678536,0.009999999776482582
0.00021498402929864824,0.009999999776482582
0.0002149209612980485,0.009999999776482582
0.00021517433924600482,0.009999999776482582
0.00020856883202213794,0.009999999776482582
0.0002050652983598411,0.009999999776482582
0.00020718324230983853,0.009999999776482582
0.00021204203949309886,0.009999999776482582
0.00021164474310353398,0.009999999776482582
0.00020787553512491286,0.009999999776482582
0.0002108432090608403,0.009999999776482582
0.00021206597739364952,0.009999999776482582
0.0002114607486873865,0.009999999776482582
0.00021338633086998016,0.009999999776482582
0.00020134357328061014,0.009999999776482582
0.00020861599477939308,0.009999999776482582
0.00021157969604246318,0.009999999776482582
0.00022830026864539832,0.009999999776482582
0.00021886224567424506,0.009999999776482582
0.00020783691434189677,0.009999999776482582
0.00021222779469098896,0.009999999776482582
0.00020120559202041477,0.009999999776482582
0.00020754100114572793,0.009999999776482582
0.000215994703467004,0.009999999776482582
0.00020735432917717844,0.009999999776482582
0.00021108776854816824,0.009999999776482582
0.00020529350149445236,0.009999999776482582
0.00021681930229533464,0.009999999776482582
0.00020637002307921648,0.009999999776482582
0.00021320641099009663,0.009999999776482582
0.00020264986960683018,0.009999999776482582
0.0002139956341125071,0.009999999776482582
0.00020549388136714697,0.009999999776482582
0.00022129742137622088,0.009999999776482582
